"customer_id","order_date","revenue"
"Dr. Aden Murphy",2005-09-22,121
"Lexi Altenwerth",2005-10-30,91
"Latoya Stanton",2004-02-22,43
"Kalvin Prosacco",2005-04-30,218
"Shirl Keebler",2004-04-19,132
"Shoji Wintheiser III",2006-08-13,105
"Isabela Mertz MD",2005-04-29,29
"Uriel Kuhn",2004-10-15,214
"Hughey Bartoletti DDS",2006-10-19,34
"Auther Haley",2006-05-05,189
"Yoselin Bauch",2004-03-08,168
"Rexford Greenholt",2004-05-23,190
"Benjamin Barton",2006-07-03,205
"Dr. Christal Wolff PhD",2005-08-10,203
"Mr. Fletcher Hudson",2005-05-10,123
"Dr. Eliezer Wuckert",2005-07-07,118
"Winifred Kris",2005-10-05,91
"Dr. Kyra Littel",2005-05-05,34
"Karan Weber DVM",2006-10-25,31
"Anastasia Howe",2005-08-17,128
"Iverson Herman Sr.",2005-02-20,29
"Milissa Batz MD",2005-06-13,179
"Ailene Hermann",2004-01-02,41
"Reynaldo Davis",2005-02-18,45
"Floy Krajcik",2004-06-11,119
"Porsche Mayert DDS",2005-07-07,83
"Kole Crooks",2004-05-29,70
"Shirl Keebler",2005-06-03,166
"Susannah Bernier",2006-11-28,59
"Corrina Little DDS",2004-07-04,148
"Patience Ferry",2005-06-25,39
"Dr. Valentine Volkman DVM",2005-05-01,214
"Kem Medhurst II",2005-08-23,31
"Saint Doyle",2004-11-29,52
"Uriel Kuhn",2005-01-28,104
"Bessie Kub",2005-05-02,31
"Julisa Halvorson",2004-02-17,104
"Michell Gerlach",2004-09-24,69
"Julisa Halvorson",2004-05-10,55
"Mrs. Trudy Rath",2005-12-09,182
"Miss Akeelah Walsh PhD",2006-07-24,41
"Pat Nitzsche PhD",2004-02-04,72
"Byrd Kuhn MD",2006-05-20,205
"Dr. Ned Swaniawski",2005-11-04,37
"Mr. Lary Champlin",2004-06-18,11
"Bush Schroeder",2005-06-11,38
"Con Altenwerth",2005-06-12,200
"Zillah Koch PhD",2004-11-08,146
"Daija Legros",2004-11-25,50
"Elsie Parker",2004-05-08,43
"Dr. Alva Klocko",2004-08-08,39
"Aryan Bahringer",2005-04-16,124
"Ms. Delpha King",2004-09-28,65
"Deontae Effertz",2005-06-15,100
"Sadie Upton",2004-10-16,145
"Maxie Steuber",2006-09-09,36
"Mr. Tripp Batz PhD",2005-08-02,55
"Willian Runte",2005-09-05,117
"Katlyn Mann",2005-06-14,25
"Wong Bradtke II",2005-04-30,18
"Mrs. Cali Considine",2005-05-02,33
"Egbert McLaughlin",2005-07-13,113
"Lim Langworth",2006-01-09,67
"Tierra Hayes",2004-05-30,64
"Dr. Matteo Little",2006-09-29,70
"Ms. Ermine Krajcik",2005-05-15,106
"Mrs. Delisa Kilback",2005-12-11,74
"Laisha VonRueden",2006-07-01,208
"Daryn Hickle",2005-06-09,67
"Cristy Ferry",2005-06-20,172
"Tierra Hayes",2005-04-05,156
"Nevin Boehm",2005-11-27,199
"Cherrelle Bartell",2005-04-08,75
"Katlyn Mann",2005-05-02,166
"Fannie Watsica",2006-06-03,73
"Deontae Effertz",2006-08-18,53
"Anie Hettinger",2005-10-13,183
"Dr. Alberto Kunze II",2004-06-28,70
"Lyndsey Heidenreich",2005-08-13,88
"Mr. Tad Johnson",2005-02-10,162
"Dr. Kloe Parker DVM",2004-08-28,41
"Ms. Leaner Jacobs PhD",2005-03-24,164
"Dr. Alberto Kunze II",2005-04-27,102
"Loy Olson Sr.",2005-10-19,58
"Clovis Feil I",2006-04-07,206
"Darrian Bartell I",2005-10-08,31
"Posey Metz",2004-06-18,24
"Ms. Valorie Kling",2006-06-13,161
"Rosario Boyle",2004-09-22,140
"Nevin Boehm",2005-07-04,69
"Mr. Kolten Wyman Jr.",2004-04-14,83
"Pearl Schmidt",2005-10-11,190
"Lesta Carter",2005-10-30,111
"Karan Weber DVM",2005-05-27,57
"Miss Evita Howe MD",2004-09-05,50
"Admiral Senger",2005-09-15,79
"Kizzy Doyle",2006-07-16,90
"Herman Kling I",2004-04-08,40
"Luka Langosh",2005-11-14,199
"Mansfield Boyle",2005-07-30,127
"Rosina Abbott",2006-01-26,64
"Dr. Rene Kuhlman DDS",2004-05-21,136
"Delfina Watsica MD",2006-12-21,79
"Cristen Hammes",2005-04-27,35
"Lidie Gislason",2006-09-28,197
"Case Weber",2006-03-02,70
"Elizabet Schiller",2005-08-28,153
"Jayden Hayes",2005-08-05,49
"Alfred Metz",2006-04-30,143
"Dr. Alva Klocko",2005-07-31,163
"Dr. Willis Bahringer",2005-01-25,60
"Mrs. Alysa Cummings",2005-09-29,79
"Emmaline Stark MD",2005-06-21,60
"Burke Connelly",2004-04-30,65
"Lilah Blanda PhD",2005-11-22,38
"Shaun Rempel",2004-02-26,215
"Gilmer Kertzmann",2005-01-07,53
"Agness O'Keefe",2004-04-01,111
"Lillianna Larkin",2005-06-19,166
"Ms. Delpha King",2006-04-12,118
"Kamron Halvorson",2004-07-05,101
"Josef Lemke",2005-01-30,33
"William Sawayn",2005-10-03,152
"Mr. Marquise Swaniawski MD",2004-07-05,97
"Lennon Hilll",2005-05-11,140
"Jerold Sporer",2006-02-26,79
"Dr. Patti Rempel",2004-08-29,18
"Chase Skiles",2005-05-29,199
"Benson Schulist",2005-02-14,46
"Ms. Forest Hartmann DVM",2005-05-17,112
"Lexi Altenwerth",2005-11-27,203
"Alcide Rohan",2006-08-15,207
"Art Hyatt III",2005-02-25,215
"Bessie Kub",2004-10-28,217
"Tamisha Crooks",2005-09-26,34
"Ms. Hayleigh Swaniawski DDS",2006-03-17,202
"Jeanie Berge",2005-03-23,110
"Laurel Morar",2006-07-12,13
"Brayan Terry",2004-02-29,210
"Suzann Koss",2005-08-28,74
"Mervyn Vandervort",2005-01-07,118
"Gabriel Schiller",2004-09-06,30
"Dr. Kloe Parker DVM",2005-06-18,39
"Burke Connelly",2006-11-20,100
"Buford Pollich",2004-08-17,79
"Charls Rempel DDS",2006-07-29,45
"Arno Blick",2005-10-16,34
"Symone McClure",2004-10-07,32
"Dominick Jewess IV",2005-10-15,112
"Kenton Dickens",2004-09-14,69
"Devon Osinski DVM",2004-02-22,215
"Dominik Anderson",2004-06-27,32
"Ms. Maebell Reinger DVM",2005-06-26,110
"Sydell West",2005-05-02,21
"Ariane Hansen",2005-10-02,121
"Mr. Harris Pollich",2006-04-08,217
"Jevon Rutherford",2005-07-03,140
"Zenas Pacocha",2004-09-09,99
"Zillah Koch PhD",2005-05-05,215
"Delfina Watsica MD",2005-08-15,165
"Erastus Macejkovic",2005-09-29,104
"Ariel Yundt",2005-02-08,178
"Devaughn Erdman V",2006-09-23,80
"Fount Flatley",2004-12-29,108
"Flo Gulgowski",2005-07-01,34
"Dr. Mazie Predovic MD",2005-09-11,55
"Ebb Doyle",2005-05-26,105
"Hakeem Leffler",2005-12-13,41
"Finnegan Franecki",2004-09-09,56
"Laddie Donnelly Sr.",2006-01-13,17
"Saint Doyle",2005-04-19,60
"Ms. Katherine Schroeder",2005-09-22,107
"Esker Cormier",2006-11-28,10
"Devaughn Erdman V",2005-03-30,45
"Dr. Gussie McLaughlin III",2004-06-30,118
"Dr. Woodson Klein",2005-08-11,88
"Mr. Lary Champlin",2004-12-02,28
"Pratt Crooks",2006-06-22,94
"Sonny Dickens",2005-06-11,29
"Hattie Roberts",2004-12-27,59
"Dr. Kyra Littel",2005-05-13,13
"Schuyler Volkman",2005-08-20,115
"Desi Ortiz",2004-08-01,148
"Wendi Purdy",2004-05-15,14
"Mr. Vito Ernser II",2005-05-01,57
"Miss Lovie Keeling DVM",2006-07-22,78
"Malaya White",2005-10-31,83
"Charity Rodriguez",2004-07-04,109
"Mr. Demetric Franecki",2006-04-29,101
"Riley Heller",2006-07-13,117
